User;Text;Date;Label
@validnewsid;<p>OJK menemukan beberapa kelemahan struktural termasuk fraud, sehingga BPR/BPRS harus ditutup demi penyehatan sistem perbankan dan pelindungan konsumen.</p>;2024-05-18 07:30:03+00:00;netral
@Pengendiemaja;Gais jangan dong pake pinjol ilegal ! kalo beneran butuh cari yang trusted dilindungi OJK. Ini aku rekomendasiin salah satu yng pernah aku pake;2024-05-18 07:30:00+00:00;negatif
@MHK_Altair;Kan dia sell out paytren tapi g laku, Bru deh di tutup OJK;2024-05-18 07:23:59+00:00;netral
@KATADATAcoid;OJK Cabut Izin Pinjol TaniFund, Kredit Belum Dibayar Rp 122 Miliar;2024-05-18 07:12:12+00:00;netral
@liputan6dotcom;OJK Kembali Rilis Aturan BPR dan BPRS, Ini Rinciannya http://dlvr.it/T73Htg #Bisnis;2024-05-18 07:01:04+00:00;netral
@webelshinta;OJK: Perlu optimalisasi penggunaan AI untuk efektivitas internal audit;2024-05-18 06:32:54+00:00;netral
@zoenetd114839;Apakah ojk juga,mengintai utang negarayg tembus sekian triliun;2024-05-18 06:07:24+00:00;netral
@_Ririii06;Mood x sii pak malah senam ojk;2024-05-18 05:56:43+00:00;netral
@makassarfes;tabe ada yg tau kantor smntra ojk? karena di renovasi ini, atau masih disiniji?;2024-05-18 05:55:01+00:00;netral
@klik_kami;"Bingung... Pergi pagi, pulang petang, gaji pas-pasan ? Mau ngajuin pinjaman yang gak ribet ? Ops tenang!!! Ada ""KLIK KAMI"", Yuk download sekarang juga! #klikkami #pinjaman #keuangan #klik #ojk #p2p";2024-05-18 05:29:59+00:00;positif
@TentangCuan;butuh pinjaman segera? Coba download Akulaku! Jelas aman dan diawasi OJK langsung dapat hadiah tunai Rp20.000 dan voucher Rp165.000 download disini : https://s.akulaku.com/FLtTY4;2024-05-18 05:23:00+00:00;positif
@Harian_Jogja;Banyak Bank Bangkrut, OJK Terbitkan Aturan Baru Perkuat BPR dan BPR Syariah https://news.harianjogja.com/read/2024/05/18/500/1174902/banyak-bank-bangkrut-ojk-terbitkan-aturan-baru-perkuat-bpr-dan-bpr-syariah?utm_source=dlvr.it&utm_medium=twitter… #beritajogja #jogja #jogjaistimewa;2024-05-18 05:05:10+00:00;netral
@lifeatbtpn;Yuk, mulai terapkan pengaturan keuangan yang bisa bantu menunjang hidup dan sekitarmu dari sekarang! Jadikan setiap keputusan finansial kamu sebagai langkah menuju kehidupan yang seimbang dan #LebihBerarti — PT Bank BTPN Tbk berizin dan diawasi oleh Otoritas Jasa Keuangan (OJK),;2024-05-18 05:03:57+00:00;netral
@adi_supersub;Situs sudah jutaan yang diblokir, tapi 1 tumbuh 1000.. kalo mau blokir harus server dan hosting.. Kemudian rekening yg dipakai oleh situs trsebut.. Kerjasamanya juga harus dgn bbrp pihak, kominfo - ojk - kepolisian;2024-05-18 04:56:15+00:00;positif
@saputra_rapel;Bisa nggak OJK kerja sama dengan yg kmarin nangkap Harvey muis, ambil dikit hartanya. 271 T, di ambil 6T, lunas semua paylater se-Indonesia raya.. Hahaha;2024-05-18 04:49:52+00:00;netral
@Matth_Al;SLIK OJK yang paling bener ya, boleh antri aja kesana;2024-05-18 04:37:06+00:00;netral
@bukanhadee;dluann niat e;2024-05-18 04:31:41+00:00;netral
@bukanhadee;semarang bos;2024-05-18 04:30:41+00:00;netral
@Pengendiemaja;Fix kalo kalian cari pinjaman online mending di akulaku aja. Legal udh pasti OJK. Data juga aman ga bakal kesebar kaya di pinjol ilegal. ini aku buatkan reviewnya. semoga membantu.;2024-05-18 04:30:00+00:00;positif
@bukanhadee;lek jre bos diyah garai meninggal;2024-05-18 04:23:34+00:00;netral
@bukanhadee;lho info mnyerang jogja;2024-05-18 04:22:40+00:00;netral
@bukanhadee;terbang ae;2024-05-18 04:20:44+00:00;netral
@bukanhadee;tukokno;2024-05-18 04:20:22+00:00;netral
@Jundigates;Chatgpt emang bisa ambil ideb ojk real time? Klo ideb ojk gabisa diambil ya susah analisa loan;2024-05-18 04:19:08+00:00;netral
@bukanhadee;enak ni beliin tiket ke jogja;2024-05-18 04:02:15+00:00;netral
@bukanhadee;cokkk ketinggal kreta;2024-05-18 03:54:04+00:00;netral
@amatbejo_;"""OJK minta masyarakat tidak mudah tertipu…"" Kenapa OJK tidak mencegah terjadinya penipuan (bukankah tawaran investasi selalu dipublikasikan?) atau menangkap si penipu?";2024-05-18 03:53:27+00:00;negatif
@Bisniscom;Bank Bangkrut Menjamur, OJK Terbitkan Aturan Baru BPR & BPR Syariah;2024-05-18 03:29:35+00:00;netral
@KontanNews;OJK Terbitkan POJK Baru Terkait Industri BPR dan BPR Syariah http://keuangan.kontan.co.id/news/ojk-terbitkan-pojk-baru-terkait-industri-bpr-dan-bpr-syariah… #Bisnisperbankan;2024-05-18 03:15:03+00:00;netral
@nusabalicom;Kantor Otoritas Jasa Keuangan (OJK) Provinsi Bali menilai Industri Jasa Keuangan (IJK) di Provinsi Bali posisi Maret 2024 tetap solid dan terjaga stabil.;2024-05-18 03:12:03+00:00;netral
@dinoridgid;Kumpulin gajih orang2 OJK buat bayar itu hutang.. 1 bulan langsung lunas pasti;2024-05-18 03:11:40+00:00;netral
@dewa_dennis;Ojk bang;2024-05-18 03:08:35+00:00;netral
@mhmn_;Wwkwk mungkin KOL di slik ojk nu saya masih bagus teh haha;2024-05-18 03:05:54+00:00;positif
@baperanewscom;Otoritas Jasa Keuangan (OJK) mencatat lonjakan piutang BNPL hingga Rp6,13 triliun dan risiko NPF Gross 3,15%. Baca selengkapnya di sini! https://baperanews.com/ojk-sebut-utang-paylater-masyarakat-indonesia-tembus-rp613-t…;2024-05-18 03:05:02+00:00;netral
@infocimahico;INFOCIMAHI - Layanan bayar nanti atau Buy Now Pay Later (BNPL) marak digunakan warga Indonesia. Tercatat oleh Otoritas Jasa Keuangan (OJK), utang paylater warga Indonesia pun tembus hingga Rp6 triliun.;2024-05-18 02:13:49+00:00;netral
@BVOICE_RADIO;Pertama , Menurut OJK, utang warga RI di PayLater sudah tembus Rp 6,13 Triliun pada Maret 2024. Jumlah ini naik 23,9% dari tahun lalu! OJK akan kaji apakah BNPL butuh aturan khusus #Morningvoice;2024-05-18 01:56:43+00:00;netral
@s0n6b1rd;Gw punya rekan kerja, punya sampingan renten, jelas ga terdaftar OJK, tau soalnya doi sering keceplosan cerita tp gw gpunya bukti yg terdokumentasi, gimana cara ngelaporinnya?;2024-05-18 01:53:04+00:00;netral
@ZenJjoki;Dan* tu emang problematik, jangan nabung/simpen uang d situ, udah ga d awasin ojk+rawan hilang duitnya , kalo sekali transaksi doang keknya aman jangan jadi jangka panjang aja apa lagi ada duit sampe 100k lebih https://x.com/alattusho/stat/alattusho/status/1791124524349685784…;2024-05-18 01:31:06+00:00;positif
@DaizLaOde;Pelajaran dari Kasus BTN, OJK Berbagi Tips Hindari Investasi Bodong https://stockwatch.id/belajar-dari-kasus-di-btn-ojk-berbagi-tips-menghindari-investasi-bodong/… lewat @StockWatch @ojkindonesia @bankbtn;2024-05-18 01:17:46+00:00;netral
@intartacom;OJK Beberkan Alasan Tingginya Kredit Macet BPR Hingga Banyak Tutup https://intarta.com/ekonomi/ojk-beberkan-alasan-tingginya-kredit-macet-bpr-hingga-banyak-tutup/…;2024-05-18 01:17:45+00:00;netral
@Devinidevini;Kalo misal kembalikan dana di depan polisi sbg saksi atau fasilitator OJK apa memungkinkan? Dg membuat surat pengembalian dana resmi;2024-05-18 00:58:41+00:00;netral
@dotpierces;dimana mana salahnya;2024-05-18 00:51:12+00:00;negatif
@dotpierces;pagii jugaa kak valliee, jangan lupa sarapan yaaa;2024-05-18 00:50:56+00:00;netral
@dotpierces;pagi semuah;2024-05-18 00:47:10+00:00;netral
@PangestuRaiden;Masih percya OJK?;2024-05-18 00:21:26+00:00;netral
@R1ch_k3y;Semoga viral aja ya, soalnya kalau gini siapa yang bisa bantu, polisi, bank, bahkan OJK ga bisa berbuat sesuatu sampai terlanjur DC Dateng dan data pribadi kesebar. Dan korban kayak gini banyak. Harusnya negara hadir melindungi rakyatnya;2024-05-18 00:01:19+00:00;netral
@_farradina_;OJK : janji ga gitu lagi?;2024-05-17 23:10:21+00:00;netral
@ArMFauzanMars1;Smangat ini bisa di scale up skalian , buat ngumpul dan kongkow di kantornya singa..... Negara di urusan meresahkan gini sampe ndak tegas kehadiranya. OJK lagi apaan .... Giliran hal lain aja gercep ( misal soal patungan usaha);2024-05-17 22:34:08+00:00;netral
@bukanhadee;ga percaya;2024-05-17 20:04:37+00:00;netral
@lossofname;Kaget sekelas app belanja online si oren, pake dc yg nyadap kontak nasabah. Padahal kontak daruratnya bukan si A tp kenapa yg di telpon malah si A? Kalo kayak gini izinnya bisa dicabut sm ojk nggak sih?;2024-05-17 19:42:26+00:00;netral
@picessss444;bisa magang di ojk jateng yaallah aaminn;2024-05-17 19:14:35+00:00;netral
@pawpsiicle;dana udh ga dibawah pengawasan ojk btw, paling aman imo kalo nyimpen uang ttp di bank konvensional;2024-05-17 18:58:15+00:00;positif
@dotpierces;malu..;2024-05-17 18:20:16+00:00;netral
@dotpierces;stop than, tidur dah;2024-05-17 18:14:43+00:00;netral
@boulevard_25;Buat pelajaran aja sih , bijak dalam menggunakan sosmed ya gais , skrg daftar kerja aja di cek OJK nya;2024-05-17 18:08:35+00:00;netral
@Bisniscom;OJK Terbitkan Aturan Baru Proses Pengajuan Produk Asuransi, Tokio Marine Life Bakal Patuh;2024-05-17 17:34:05+00:00;netral
@NephilaXmus;Karena ketua OJK bawahan Presiden di Dewan Keuangan Nasional Inklusif.;2024-05-17 17:26:12+00:00;netral
@reyhusday;Baru tau, pdhl klo bank perlu izin & diawasi ojk atau semacam mentri keuangan kan (?);2024-05-17 16:40:28+00:00;netral
@dosma_ps;Hi! Ikut aku di Nex dan kelola uang dengan lebih baik! Tumbuh 5% p.a. Dapatkan kuota transfer dan top up e-wallet gratis setiap bulannya Bank partner diawasi OJK dan dijamin LPS, layanan CS WA 24/7 Klik link untuk download https://appnex.app.link/signup?referral_code=dosma046…;2024-05-17 16:08:22+00:00;positif
@redaksimata;Edukasi UMKM, OJK: Peserta Tercatat 5184 Orang;2024-05-17 16:04:06+00:00;netral
@cnbcindonesia;OJK Blak-Blakan Alasan Tingginya Kredit Macet BPR Hingga Banyak Tutup;2024-05-17 14:28:09+00:00;netral
@rozeflur;scam kakk, tutup aja akunnya. btw, dana udah dicabut statusnya ojk, jd ga disaranin pake lagi ya kaa:( apalagi banyak masalah;2024-05-17 14:27:21+00:00;negatif
@Camabarandom;Masalahnya pihak OJK pun kenapa tidak memblokir para pihak pinjol pinjol tersebut. Sedangkan,ada salah satu club sepak bola di Indonesia yang di endors oleh pinjol itu sendiri;2024-05-17 14:21:34+00:00;negatif
@coolkatz9;Dari awal pinjolnya tidak mau saya kembalikan dana pokok dgn syarat bermaterai saat dimediasi makanya sidang menggantung. Sampai 6 bln kemudian baru ada dc lapangan yg dtg ke tempat kerja mereka gamau diselesaikan via OJK sedangkan saya mau melalui OJK scr resmi;2024-05-17 14:16:30+00:00;negatif
@Alter_Hueman;Berikut kita kasih ilustrasi perbandingannya: OJK: Tesnya fokus pada pengetahuan keuangan, pemahaman regulasi, dan kemampuan analitis. Tingkat kesulitan bervariasi tergantung posisi yang dilamar. (cont);2024-05-17 14:16:06+00:00;positif
@pila_rajeas;Ojk nesu nesu pak iling yuswo;2024-05-17 14:07:57+00:00;netral
@gitaaanj;Udah gak dibawah ojk lo, selektif ya kalau mau milih e-wallet. Sewajarnya aja kalau nyimpen uang di ewallet, banyak kasusnya. Mending ke bank konvensional aja, sekarang udah sam fiturnya sama ewallet.;2024-05-17 14:04:36+00:00;netral
@asmurcom;Emang kita yang miskin sih kalo ngangsur 18jt per bulan aja ga sanggup. Padahal program KPR 3,5 abad lagi digodok sama OJK;2024-05-17 13:58:16+00:00;netral
@worksfess;Work! Menurut kalian (yg udh pernah ikut tes) lebih susahan seleksi awal OJK, BUMN, BI, atau cpns?;2024-05-17 13:57:00+00:00;netral
@ArwanBarry;OJK Cabut Izin Paytren, Yusuf Mansur Singgung Utang;2024-05-17 13:43:56+00:00;netral
@bicarajambicom;BICARA JAMBI: Pemprov Jambi Apresiasi OJK Telah Gelar SSosialisa...;2024-05-17 13:27:36+00:00;netral
@bicarajambicom;BICARA JAMBI: Sambangi Mahasiswa UNJA, OJK Edukasi Pasar Modal T...;2024-05-17 12:49:57+00:00;netral
@dotpierces;aku akuu;2024-05-17 12:48:15+00:00;netral
@vanilattecreams;GASS, mumpung wes gak sekolah (naudzubillah ojk sampe);2024-05-17 12:46:44+00:00;netral
@fryess_;Priv en ig mu mbaaatrs lk ark e sk ttp follow pean ojk di konfirm jarno ae;2024-05-17 12:34:48+00:00;netral
@user8654433;kak, boleh tanya2 soal magang ojk ga ya?;2024-05-17 12:10:46+00:00;netral
@eifat22;siapa pernah ke kantor OJK, mintolki tmnku ke saya tpi ndg tau a apa apa;2024-05-17 12:07:05+00:00;netral
@WahyuniSesa;Oalah kirain ga masuk ojk termasuk ilegal oke trims infonya kak;2024-05-17 12:04:48+00:00;netral
@YudhaHindr84490;Pinjaman di Akulaku， Pasti Aman dan Cepat! Pinjam hingga 3jt dan tenor 3 bulan! Berizin dan diawasi oleh OJK. https://s.akulaku.com/3mjjZ0;2024-05-17 12:03:33+00:00;positif
@Bisniscom;OJK Hingga Kini Belum Terima Permohonan Tertulis Akuisisi Muamalat oleh BTN;2024-05-17 12:02:35+00:00;netral
@soloposdotcom;CALL FOR PAPERS KARYA RISET ILMIAH (KARISMA) OJKI 2024 Sobat OJK, Mau nulis karya ilmiah dapat total hadiah ratusan juta rupiah? Yuk ikutan Karisma OJKI 2024!;2024-05-17 12:00:02+00:00;netral
@thepan_316;Also I understand kalo di indo dulu banyak pinjol online illegal, untungnya udah diregulasiin banget sama OJK. But gegara mereka perception pinjol jadi tarnished banget & karena itu masih banyak orang yg jadiin pinjol as a lifestyle instead of a mere payment tool.;2024-05-17 11:50:36+00:00;netral
@bankneocommerce;Info mengenai Deposito WOW, klik https://bit.ly/EdWebDepositoWOW… dan jika ingin buka Deposito WOW, klik https://bit.ly/EduDepositoWOW Bank Neo Commerce Tbk berizin & diawasi OJK serta merupakan bank peserta penjaminan LPS #neobank #BankNeoCommerce #UntungPakaineobank #DepositoWOW #giveaway;2024-05-17 11:47:03+00:00;netral
@user8654433;kak, kalo misal magang di ojk itu paid/unpaid ya ka? sama kalo di akhir disuruh buat laporan presentasi magang gitu ga ka?;2024-05-17 11:16:51+00:00;netral
@DaraNV;jgn gentar nder, kl sampe nagih ke kantor km ceritain aja kronologisnya sampe surat dr OJK itu. pinjol2 lucknut dan mostly illegal emg senengannya psychological attack sampe km cape trs mikir “yaudalah ikutin aja” https://x.com/coolkatz9/stat/coolkatz9/status/1791039765506384296…;2024-05-17 11:12:37+00:00;netral
@Portalnesia1;OJK Dalami Dugaan Fraud, Investree Buka-bukaan Kondisi Perusahaan - Portalnesia #PN #PNnews https://portalnesia.com/link/n/12930?s=twitter&m=social&c=news…;2024-05-17 10:05:22+00:00;netral
@pantaucom_;Deretan Bisnis Punya Ustadz Kondang Indonesia. Salah Satunya Dicabut Izinnya oleh OJK;2024-05-17 10:00:01+00:00;negatif
@coolkatz9;Mohon doanya semoga kasus ini bisa terselesaikan min. kena sanksi kalau pinjol legal ikut sesuai SOP apalagi sudah mediasi masak didatengi dc (ada laporan dari kami ke OJK) atau jgn cara licik gini jebak org yg ga minjol bakal banyak korban kalau ga ditindak pinjol2 spt ini;2024-05-17 09:58:39+00:00;netral
@r3nb0l;polisi dilema utk masalah ini, apalagi itu pinjol legal dan terdaftar di OJK, yg penting sudah lapor, simpan semua data pelaporan dan konfirmasi ke BI, pastikan nama di BI Checking tidak rusak, infokan ke rekan/tetangga soal ini, karena DC juga biasanya akan menyerang mental;2024-05-17 09:58:24+00:00;netral
@ojkindonesia;Gerakan Nasional BBI/BBWI Sumatera Selatan merupakan kolaborasi OJK dengan @kemenkomarves & Pemprov Sumsel untuk memajukan UMKM dan produk-produk dalam negeri Yuk Belanja dan Melancong ke Sumatera Selatan Bae #BanggaBuatanIndonesia #BanggaBeriwisatadiIndonesia;2024-05-17 09:49:20+00:00;netral
@ojkindonesia;Kota yang terkenal dg pempek khasnya ini mempunyai banyak produk UMKM unggulan & keindahan alam lho! Untuk Sobat OJK yang ada di Kota Palembang, yuk hadiri Gernas BBI/BBWI Palembang dalam rangkaian acara Sriwijaya Expo 2024 selama 24-28 Mei 2024.;2024-05-17 09:49:20+00:00;netral
@ojkindonesia;Gernas BBI/BBWI Hadir di Palembang Halo Sobat OJK, Apo kabar? Gerakan Nasional Bangga Buatan Indonesia dan Bangga Berwisata di Indonesia (BBI/BBWI) tahun ini hadir di Kota Palembang;2024-05-17 09:49:19+00:00;netral
@NPCTourRentCar;Pelayanan OJK padang Rental mobil padang & Sewa Mobil Murah Di Padang Hub.(0822-8924-9656) http://npctourandrentcar.co.id;2024-05-17 09:45:39+00:00;netral
@TOEFLMASTERR;Yang mau TOEFL terima jadi buat keperluan CPNS/BUMN/S2 bisa langsung wa yaaa http://Wa.me/62895402473068 udah tembus KAI, OJK, etc Bukan serti palsu, auto lolos, bisa request score langsung wa yukkk;2024-05-17 09:40:52+00:00;netral
@mukidioon3;Aparat, OJK dan fihak Bank koq, malah cenderung membiarkan kasus yang meresahkan masyarakat seperti ini ya?, kalo DC datang kita hajar, yg menghajar malah masuk bui, mana ada keadilan di negeri ini? ASU kabeh;2024-05-17 09:39:29+00:00;netral
@Mfthrrzkk;melawan clan ratu atut ? kalo berhasil sih clan solo bisa ktar ktir;2024-05-17 09:36:42+00:00;netral
@bukanhadee;cover e aman, pikiran e ruwet;2024-05-17 09:34:36+00:00;positif
@coolkatz9;Sudah dimediasi sblmnya oleh OJK untuk jadwal sidang (mediasi mirip barang salah/rusak/hilang di shopee jd kumpulin bukti2) tp pihak pinjol tidak menanggapi disaat giliran pihak pinjol yg memberikan bukti mereka tdk mau buka data siapa yg minjol dan kok di acc. Akhirnya dtg si dc;2024-05-17 09:30:50+00:00;negatif
@Media_Asuransi;Kepala Eksekutif Pengawas Perasuransian, Penjaminan, dan Dana Pensiun OJK, Ogi Prastomiyono, saat memberikan sambutan menghimbau perusahaan asuransi untuk memiliki data center pemegang polis yang terintegrasi. https://mediaasuransinews.co.id/asuransi/ojk-perusahaan-asuransi-perlu-miliki-data-center-nasabah-yang-terintegrasi/…;2024-05-17 09:08:40+00:00;netral
@IESR;Sobat Essentials! Indonesia sebelumnya mempunyai #Taksonomi Hijau Indonesia (#THI)untuk mengklasifikasi aktivitas ekonomi yang menjadi panduan untuk meningkatkan #PembiayaanBerkelanjutan. Pada Februari 2024, OJK memutakhirkannya dengan Taksonomi untuk Keuangan Berkelanjutan;2024-05-17 08:57:52+00:00;netral
@sepertibaso;Kak itu yg aku maksud peminjam itu orang yang (berhutang) bukan yg meminjamkan. Jadi resiko itu mengarah ke orang yg ngutang bkn yg ngutangin. Emg definisi peminjam orang orang tu gimana deh? Aku baca di UU dan di web OJK kayaknya penempatan kataku udh bener, atau aku yg salah?;2024-05-17 08:56:29+00:00;negatif
@seabankcare;Hai Sobat SeaBank, kamu jangan khawatir ya. Mimin bantu infoin SeaBank sudah terdaftar dan diawasi oleh Otoritas Jasa Keuangan (OJK) serta merupakan bank peserta penjaminan Lembaga Penjamin Simpanan (LPS) (1/2);2024-05-17 08:56:11+00:00;netral
@excalibur_ex777;Dari jumlah rekeningnya aja, gw sudah paham... Kira² OJK dan Penjamin uang Nasabah apa ngga curiga, koq bisa buka rekening sebanyak itu? Ada brp bank?;2024-05-17 08:53:59+00:00;netral
@um_fess;um! ada yang pernah magang di OJK malang ga? Spill dong kegiatannya ngapain aja;2024-05-17 08:39:08+00:00;netral
@ojkindonesia;Halo Kak, Kakak bisa cek status pengaduan Kakak di Aplikasi Portal Perlindungan Konsumen (APPK) secara berkala dan dapat menghubungi LAPS SJK untuk mengetahui status mediasi. Info lanjut hub telp 157, Whatsapp 081 157 157 157. Semoga membantu.;2024-05-17 08:33:09+00:00;netral
@ri4tn;Ada-ada aja lu @ojkindonesia bantuin ini mas/mbaknya. Ojk pinjol penipuan https://x.com/coolkatz9/stat/coolkatz9/status/1791006496987476251…;2024-05-17 08:30:55+00:00;sangat negatif
@BusinesupdateID;Dapat Persetujuan OJK, Ini Susunan Direksi dan Komisaris Bank Ina https://businessupdate.id/?p=12518 via @Businessupdate .id;2024-05-17 08:28:02+00:00;netral
@ojkindonesia;Yuk Berinvetasi Sambil Membangun Negeri ST012 Pilihan Berharga untuk Masa Depan Sejahtera, Bersama Lestarikan Bumi Kita #OJKIndonesia #Keuangan #ST012 #SBN #JumatSyariah #SukukTabungan #Sukuk #Proaktif #Kolaboratif;2024-05-17 08:23:40+00:00;netral
@ojkindonesia;Pemesanan dapat dilakukan secara online di Mitra Distribusi yang telah ditunjuk pemerintah. Selengkapnya cek di http://kemenkeu.go.id/sukuktabungan.;2024-05-17 08:23:39+00:00;netral
@ojkindonesia;Sukuk Tabungan seri ST012 sangat menguntungkan dengan jenis imbalan floating with floor. Imbal hasil bisa naik mengikuti tren suku bunga BI, tapi tidak bisa turun dari minimum sehingga kamu tidak perlu khawatir.;2024-05-17 08:23:38+00:00;negatif
@ojkindonesia;Mau Investasi Syariah? Sukuk Tabungan ST012 Saja Sobat OJK, Ingin berinvestasi yang aman, mudah, dan sesuai syariah? Sukuk Tabungan ST012 bisa jadi pilihan investasimu. Masa penawaran ST012 sudah dibuka sejak 26 April - 29 Mei 2024 lho.;2024-05-17 08:23:37+00:00;positif
@1nserttranstv;Mengenal Bisnis 4 Ustaz Kondang Indonesia, Punya Ustaz Yusuf Mansur Dicabut OJK;2024-05-17 08:16:43+00:00;netral
@bankneocommerce;Tabungan NOW juga bisa bikin transaksi sehari-hari kamu mudah & CUAN, lho! Info Tabungan NOW, klik https://bit.ly/EdNOW & jika ingin nabung di Tabungan NOW, klik https://bit.ly/EdNabungNOW Bank Neo Commerce Tbk berizin & diawasi OJK serta merupakan bank peserta penjaminan LPS;2024-05-17 08:01:20+00:00;netral
@lamourdemavie97;OJK tolong periksa tuh agensi;2024-05-17 07:53:21+00:00;netral
@TirtoID;OJK Catat Transaksi Paylater Masyarakat Indonesia Capai Rp6,1 T;2024-05-17 07:44:05+00:00;netral
@dekatmonas;Student loan is trap Pada bondong2 UKT ntar pas udah lulus cr kerja sulit karena dicek slik ojk pada kol 5 semua karena utang student loan, jd ditulis aja jd syarat di lowongan pekerjaan: dicari karyawan S1 yg tidak punya student loan;2024-05-17 07:33:52+00:00;negatif
